timestamp,type,providername,eventid,task,pid,tid,exe,ppid,targetpid,message,filepath,cachename,result,vname,sigseq,sigsha,commandline,firstparam,secondparam,as version,av version,engine version,createattributes,createoptions,fileobject,irp,issuingthreadid,shareaccess,filekey,cycletime,processid,stackbase,stacklimit,startaddr,subprocesstag,tebbase,threadid,userstackbase,userstacklimit,win32startaddr,desiredaccess,returncode,targetprocessid,targetthreatid,id,process,reason,threadtime,action,key,vault,biggestoffsetwritten,creationtime,firstoffsetwritten,lastoffsetwritten,numberofwrites,smallestoffsetwritten,totalsizeofappends,totalsizeofwrites,attrid,attrseq,attrsubset,ismultiprocdetection,ismultiprocmatch,matchedthreatsnumber,defaultbase,imagebase,imagechecksum,imagesize,timedatestamp,commitcharge,commitpeak,cpucyclecount,createtime,exitcode,exittime,handlecount,hardfaultcount,processsequencenumber,readoperationcount,readtransferkilobytes,tokenelevationtype,writeoperationcount,writetransferkilobytes,engineid,flags,flags2high,flags2low,oldflags,oldflags2high,oldflags2low,source,count,processcontextid,terminationtime,oldfilename,mandatorylabel,packagefullname,packagerelativeappid,parentprocessid,parentprocesssequencenumber,processtokenelevationtype,processtokeniselevated,securitymitigations,sessionid,classification,eventtype,fileid,fileusn,info,scansource,integritylevel,accessmask,washardened,featureid,data,startstop,deltacpu,deltawall,linksourcename,linktargetname,channel,startqpc,processimagepath,taintreason,ttid,connid,daddr,dport,saddr,seqnum,size,sport,mss,rcvwin,rcvwinscale,sackopt,sndwinscale,tsopt,wsopt,targetprocesscreationtime,targetprocessstartkey
"2025-09-03 12:49:56.3647971Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring BmNotificationHandleStop",4960,3012,"powershell.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16389,4733418,1,false,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:49:56.3648032Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring BmNotificationHandleStart",4960,3012,"powershell.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16389,4733418,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:49:56.3648109Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring BmNotificationHandleStop",760,18216,"csrss.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16389,4733418,1,false,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:49:56.3648121Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring BmNotificationHandleStart",760,18216,"csrss.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16389,4733418,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:49:56.3648418Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring BmNotificationHandleStop",4960,3012,"powershell.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16389,4733418,1,false,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:49:56.3648435Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring BmNotificationHandleStart",4960,3012,"powershell.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16389,4733418,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:49:56.3648504Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring BmNotificationHandleStop",760,18216,"csrss.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16389,4733418,1,false,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:49:56.3648840Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring BmNotificationHandleStop",4960,3012,"powershell.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16389,4733418,1,false,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:49:56.4455786Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info ",10464,22004,"copilot-language-server.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1025,0,10596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:49:56.6997766Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop ",14948,16124,"smartscreen.exe",,,,,,,,,,,,,,,,,,,,,,,52658120,14948,18446639081631477760,18446639081631453184,140696802806928,0,835745591296,16124,835747053568,835747033088,140696802806928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:49:56.7003420Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ",14948,16124,"smartscreen.exe",,,,"C:\Windows\System32\smartscreen.exe",,,,,,,,,,,,,,,,,,,,14948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140696802689024,140696802689024,641342,614400,3230663617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:49:56.7003568Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ",14948,16124,"smartscreen.exe",,,,"C:\Windows\System32\smartscreen.dll",,,,,,,,,,,,,,,,,,,,14948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140733864411136,140733864411136,6028386,6057984,1751620389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:49:56.7003667Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ",14948,16124,"smartscreen.exe",,,,"C:\Windows\System32\smartscreenps.dll",,,,,,,,,,,,,,,,,,,,14948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140736397180928,140736397180928,154143,122880,1637249014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:49:56.7003776Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ",14948,16124,"smartscreen.exe",,,,"C:\Windows\System32\Windows.Management.Workplace.dll",,,,,,,,,,,,,,,,,,,,14948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140736436174848,140736436174848,237575,196608,197356530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:49:56.7003867Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ",14948,16124,"smartscreen.exe",,,,"C:\Windows\System32\wtdsensor.dll",,,,,,,,,,,,,,,,,,,,14948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140736554795008,140736554795008,56489,45056,4237415889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:49:56.7003988Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ",14948,16124,"smartscreen.exe",,,,"C:\Windows\System32\winhttp.dll",,,,,,,,,,,,,,,,,,,,14948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140736759791616,140736759791616,1195912,1171456,549875158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:49:56.7004085Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ",14948,16124,"smartscreen.exe",,,,"C:\Windows\System32\msvcp110_win.dll",,,,,,,,,,,,,,,,,,,,14948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140736793542656,140736793542656,602786,593920,3464179610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:49:56.7004186Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ",14948,16124,"smartscreen.exe",,,,"C:\Windows\System32\policymanager.dll",,,,,,,,,,,,,,,,,,,,14948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140736805928960,140736805928960,801211,737280,2757975175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:49:56.7004280Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ",14948,16124,"smartscreen.exe",,,,"C:\Windows\System32\IPHLPAPI.DLL",,,,,,,,,,,,,,,,,,,,14948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140736842039296,140736842039296,263306,208896,1152172938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:49:56.7004368Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ",14948,16124,"smartscreen.exe",,,,"C:\Windows\System32\dnsapi.dll",,,,,,,,,,,,,,,,,,,,14948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140736842301440,140736842301440,1259990,1204224,2329249490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:49:56.7004461Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ",14948,16124,"smartscreen.exe",,,,"C:\Windows\System32\kernel.appcore.dll",,,,,,,,,,,,,,,,,,,,14948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140736848265216,140736848265216,158572,110592,4117383687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:49:56.7004583Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ",14948,16124,"smartscreen.exe",,,,"C:\Windows\System32\cryptsp.dll",,,,,,,,,,,,,,,,,,,,14948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140736856981504,140736856981504,133346,110592,1637991129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:49:56.7004667Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ",14948,16124,"smartscreen.exe",,,,"C:\Windows\System32\msasn1.dll",,,,,,,,,,,,,,,,,,,,14948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140736857440256,140736857440256,148181,77824,1452322974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:49:56.7004761Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ",14948,16124,"smartscreen.exe",,,,"C:\Windows\System32\bcryptprimitives.dll",,,,,,,,,,,,,,,,,,,,14948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140736867663872,140736867663872,705120,626688,3318233078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:49:56.7004849Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ",14948,16124,"smartscreen.exe",,,,"C:\Windows\System32\msvcp_win.dll",,,,,,,,,,,,,,,,,,,,14948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140736868319232,140736868319232,703256,667648,2240469762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:49:56.7004948Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ",14948,16124,"smartscreen.exe",,,,"C:\Windows\System32\gdi32full.dll",,,,,,,,,,,,,,,,,,,,14948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140736869040128,140736869040128,1298614,1277952,4226913238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:49:56.7005028Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ",14948,16124,"smartscreen.exe",,,,"C:\Windows\System32\WinTypes.dll",,,,,,,,,,,,,,,,,,,,14948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140736870350848,140736870350848,1545528,1519616,3655579039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:49:56.7005105Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ",14948,16124,"smartscreen.exe",,,,"C:\Windows\System32\KernelBase.dll",,,,,,,,,,,,,,,,,,,,14948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140736871923712,140736871923712,4150506,4128768,1916522255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:49:56.7005228Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ",14948,16124,"smartscreen.exe",,,,"C:\Windows\System32\win32u.dll",,,,,,,,,,,,,,,,,,,,14948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140736876118016,140736876118016,179667,159744,4080079730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:49:56.7005301Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ",14948,16124,"smartscreen.exe",,,,"C:\Windows\System32\ucrtbase.dll",,,,,,,,,,,,,,,,,,,,14948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140736876314624,140736876314624,1418583,1355776,3686092271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:49:56.7005382Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ",14948,16124,"smartscreen.exe",,,,"C:\Windows\System32\wintrust.dll",,,,,,,,,,,,,,,,,,,,14948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140736877690880,140736877690880,562946,540672,3973984202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:49:56.7005465Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ",14948,16124,"smartscreen.exe",,,,"C:\Windows\System32\crypt32.dll",,,,,,,,,,,,,,,,,,,,14948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140736879067136,140736879067136,1546966,1536000,787559986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:49:56.7005560Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ",14948,16124,"smartscreen.exe",,,,"C:\Windows\System32\sechost.dll",,,,,,,,,,,,,,,,,,,,14948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140736881033216,140736881033216,733904,679936,918957807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:49:56.7005635Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ",14948,16124,"smartscreen.exe",,,,"C:\Windows\System32\rpcrt4.dll",,,,,,,,,,,,,,,,,,,,14948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140736881754112,140736881754112,1201440,1146880,755903142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:49:56.7005722Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ",14948,16124,"smartscreen.exe",,,,"C:\Windows\System32\shell32.dll",,,,,,,,,,,,,,,,,,,,14948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140736882933760,140736882933760,7762708,7655424,951285368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:49:56.7005839Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ",14948,16124,"smartscreen.exe",,,,"C:\Windows\System32\nsi.dll",,,,,,,,,,,,,,,,,,,,14948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140736891060224,140736891060224,106241,40960,1041699878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:49:56.7005914Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ",14948,16124,"smartscreen.exe",,,,"C:\Windows\System32\clbcatq.dll",,,,,,,,,,,,,,,,,,,,14948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140736892108800,140736892108800,700133,688128,1600192633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:49:56.7005990Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ",14948,16124,"smartscreen.exe",,,,"C:\Windows\System32\oleaut32.dll",,,,,,,,,,,,,,,,,,,,14948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140736894861312,140736894861312,927709,917504,2785821912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:49:56.7006070Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ",14948,16124,"smartscreen.exe",,,,"C:\Windows\System32\advapi32.dll",,,,,,,,,,,,,,,,,,,,14948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140736895844352,140736895844352,804270,737280,2886261828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:49:56.7006154Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ",14948,16124,"smartscreen.exe",,,,"C:\Windows\System32\imm32.dll",,,,,,,,,,,,,,,,,,,,14948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140736896630784,140736896630784,237947,192512,2763417762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:49:56.7006229Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ",14948,16124,"smartscreen.exe",,,,"C:\Windows\System32\kernel32.dll",,,,,,,,,,,,,,,,,,,,14948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140736896892928,140736896892928,880212,823296,2842556120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:49:56.7006303Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ",14948,16124,"smartscreen.exe",,,,"C:\Windows\System32\ole32.dll",,,,,,,,,,,,,,,,,,,,14948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140736897744896,140736897744896,1774113,1703936,916019586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:49:56.7006416Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ",14948,16124,"smartscreen.exe",,,,"C:\Windows\System32\gdi32.dll",,,,,,,,,,,,,,,,,,,,14948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140736902135808,140736902135808,213118,176128,226377214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:49:56.7006495Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ",14948,16124,"smartscreen.exe",,,,"C:\Windows\System32\SHCore.dll",,,,,,,,,,,,,,,,,,,,14948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140736902660096,140736902660096,1049363,1003520,742317482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:49:56.7006577Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ",14948,16124,"smartscreen.exe",,,,"C:\Windows\System32\combase.dll",,,,,,,,,,,,,,,,,,,,14948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140736909082624,140736909082624,3776119,3690496,670765882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:49:56.7006644Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ",14948,16124,"smartscreen.exe",,,,"C:\Windows\System32\ws2_32.dll",,,,,,,,,,,,,,,,,,,,14948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140736912818176,140736912818176,541400,475136,350705987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:49:56.7006718Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ",14948,16124,"smartscreen.exe",,,,"C:\Windows\System32\msvcrt.dll",,,,,,,,,,,,,,,,,,,,14948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140736913342464,140736913342464,729924,692224,2634004398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:49:56.7006800Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ",14948,16124,"smartscreen.exe",,,,"C:\Windows\System32\user32.dll",,,,,,,,,,,,,,,,,,,,14948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140736914063360,140736914063360,1919723,1855488,3594986103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:49:56.7006871Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ",14948,16124,"smartscreen.exe",,,,"C:\Windows\System32\ntdll.dll",,,,,,,,,,,,,,,,,,,,14948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140736916750336,140736916750336,2531053,2519040,2512787800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:49:56.7007014Z","ETW","Microsoft-Windows-Kernel-Process",2,"ProcessStopStop ",14948,16124,"smartscreen.exe",,,,"smartscreen.ex",,,,,,,,,,,,,,,,,,,,14948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2772992,2994176,118504140,134013770956405574,0,134013773967002296,85,0,35853,0,0,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:49:56.7007677Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info ",14948,16124,"smartscreen.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,14948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:49:56.7007744Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info ",14948,16124,"smartscreen.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,14948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:49:56.7008420Z","ETW","Microsoft-Antimalware-Engine",26,"Behavior Monitoring BmProcessTerminate",14948,3012,"smartscreen.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:49:56.7008707Z","ETW","Microsoft-Antimalware-Engine",73,"Behavior Monitoring ProcessMonitorFlags",14948,3012,"smartscreen.exe",,,,"C:\Windows\System32\smartscreen.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134013770956405574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140733787799552,"0x2000000","0x0","0x4","0x0","0x0","0x0","Termination",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
